1.092775,1.0357,1.069095,1.034365,1.040925,1.092185,0.988891,0.992971,0.969263,0.963574,0.965763,0.870734,0.815773,0.7324185,0.755754,0.724631,0.6748235,0.6516195,0.71113,0.649832,0.7097885
0.0,1.1182,1.013605,1.06463,1.02575,0.998689,1.06604,1.02805,0.9955325,1.028625,0.9579185,0.893743,0.8132875,0.728638,0.7141535,0.7210785,0.619013,0.671742,0.623044,0.631503,0.684473
0.0,0.0,1.11995,1.03901,1.0965,1.06586,1.03247,1.077865,0.9639165,1.081845,0.991862,0.8806165,0.8126055,0.825777,0.772261,0.7533435,0.6794995,0.6986005,0.647631,0.707378,0.628814
0.0,0.0,0.0,1.134945,1.03267,1.098445,1.0618,1.073985,1.03907,1.023815,0.9446635,0.864622,0.8215425,0.771783,0.744214,0.7604755,0.704897,0.653022,0.671313,0.668858,0.720804
0.0,0.0,0.0,0.0,1.142795,1.05559,1.073675,1.044505,1.05716,1.0605,0.9808415,0.8947045,0.808905,0.836519,0.718314,0.7094415,0.771263,0.676089,0.6611455,0.7613105,0.7563895
0.0,0.0,0.0,0.0,0.0,1.09328,1.02935,1.09333,1.06986,1.029215,0.994265,0.8531675,0.8331245,0.7547995,0.7600655,0.698438,0.68798,0.7152425,0.7646065,0.7282585,0.6712675
0.0,0.0,0.0,0.0,0.0,0.0,1.10267,1.02423,1.06855,1.039545,0.959419,0.915063,0.8007135,0.824012,0.7583915,0.778429,0.691946,0.7653485,0.746173,0.7461695,0.716882
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.132405,1.01743,1.050705,0.9701295,0.8737965,0.857162,0.824846,0.837731,0.7414185,0.828219,0.748504,0.799836,0.7615465,0.75542
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111295,1.075725,0.995786,0.942646,0.911195,0.886294,0.857932,0.7927985,0.80535,0.803522,0.807308,0.7974465,0.8000485
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13087,0.9651785,0.945369,0.909305,0.858464,0.907583,0.889977,0.8956695,0.8491245,0.8326605,0.847431,0.8890225
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08151,0.980424,1.00554,0.958533,0.943995,0.95344,1.02351,0.9271295,0.936339,0.978935,0.9950015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0976,1.045065,1.038715,1.049615,1.047245,1.071265,1.00123,0.9513115,0.9627435,0.984725
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125555,1.02872,1.05531,1.08361,1.03423,1.062045,1.023505,0.9865845,1.01507
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.095945,1.08937,1.08969,1.09357,1.03335,1.03643,1.038015,0.9650135
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11799,1.043415,1.08683,1.0429,1.083395,1.0475,1.02704
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.092415,1.0175,1.06389,1.020735,1.04916,1.000615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.117225,1.05662,1.101295,1.05211,1.030445
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.095105,1.0878,1.087175,1.04662
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09344,1.04464,1.05714
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15786,1.033895
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11888
