chr1	3406000	3407100	.	103	.	1.03054	-1	-1
chr1	3413100	3414500	.	66	.	0.660258	-1	-1
chr1	3467600	3468500	.	49	.	0.499193	-1	-1
chr1	3504100	3506300	.	159	.	1.59988	-1	-1
chr1	3536200	3536700	.	43	.	0.434737	-1	-1
chr1	3541000	3543500	.	101	.	1.01977	-1	-1
chr1	3576500	3577000	.	70	.	0.708562	-1	-1
chr1	3660500	3662500	.	158	.	1.58357	-1	-1
chr1	3769400	3769900	.	64	.	0.644105	-1	-1
chr1	4398900	4399500	.	30	.	0.300593	-1	-1
chr1	4416100	4417800	.	183	.	1.83032	-1	-1
chr1	4420400	4420900	.	55	.	0.558266	-1	-1
chr1	4469000	4469500	.	50	.	0.509962	-1	-1
chr1	4481500	4484800	.	63	.	0.633491	-1	-1
chr1	4486900	4487600	.	106	.	1.063	-1	-1
chr1	4504000	4504900	.	97	.	0.97685	-1	-1
chr1	4533900	4535200	.	96	.	0.966235	-1	-1
chr1	4560700	4564700	.	270	.	2.70518	-1	-1
chr1	4587600	4589300	.	162	.	1.62111	-1	-1
chr1	4607300	4608300	.	81	.	0.815939	-1	-1
chr1	4613000	4613600	.	60	.	0.60657	-1	-1
chr1	4643700	4644900	.	199	.	1.99154	-1	-1
chr1	4651100	4652100	.	103	.	1.03592	-1	-1
chr1	4660300	4663000	.	208	.	2.08261	-1	-1
chr1	4736800	4737300	.	54	.	0.547497	-1	-1
chr1	4750400	4751200	.	86	.	0.864243	-1	-1
chr1	4757500	4761000	.	191	.	1.91632	-1	-1
chr1	4765500	4766000	.	53	.	0.536883	-1	-1
chr1	4773700	4777300	.	122	.	1.22391	-1	-1
chr1	4791000	4793400	.	114	.	1.14868	-1	-1
chr1	4798700	4802000	.	243	.	2.43151	-1	-1
chr1	4805200	4805800	.	54	.	0.547497	-1	-1
chr1	4808400	4820400	.	172	.	1.72849	-1	-1
chr1	4846400	4847300	.	75	.	0.751482	-1	-1
chr1	4848700	4852900	.	197	.	1.97524	-1	-1
chr1	4863900	4864500	.	54	.	0.547497	-1	-1
chr1	4867300	4868700	.	54	.	0.542113	-1	-1
chr1	5008400	5011200	.	158	.	1.58357	-1	-1
chr1	5012900	5013400	.	47	.	0.47781	-1	-1
chr1	5073700	5076800	.	148	.	1.48681	-1	-1
