chr1	3661144	3662144	.	10	.	1.01894	-1	-1
chr1	4322287	4323287	.	23	.	2.36535	-1	-1
chr1	4406502	4407502	.	41	.	4.19506	-1	-1
chr1	4506344	4507344	.	39	.	3.90344	-1	-1
chr1	4758163	4759163	.	45	.	4.5355	-1	-1
chr1	4759639	4760639	.	18	.	1.86031	-1	-1
chr1	4769909	4770909	.	16	.	1.67744	-1	-1
chr1	5092935	5093935	.	12	.	1.27116	-1	-1
chr1	5173292	5174292	.	10	.	1.00894	-1	-1
chr1	6124854	6125854	.	12	.	1.27116	-1	-1
chr1	6262030	6263030	.	35	.	3.56948	-1	-1
chr1	6372467	6373467	.	22	.	2.2801	-1	-1
chr1	6396116	6397116	.	16	.	1.66863	-1	-1
chr1	6407655	6408655	.	33	.	3.33959	-1	-1
chr1	6848759	6849759	.	11	.	1.16592	-1	-1
chr1	6999967	7000967	.	24	.	2.48941	-1	-1
chr1	7131261	7132261	.	18	.	1.87793	-1	-1
chr1	7194509	7195509	.	26	.	2.62817	-1	-1
chr1	7387952	7388952	.	77	.	7.71222	-1	-1
chr1	8668509	8669509	.	12	.	1.25705	-1	-1
chr1	9531027	9532027	.	57	.	5.73375	-1	-1
chr1	9534918	9535918	.	61	.	6.12068	-1	-1
chr1	9538761	9539761	.	22	.	2.20956	-1	-1
chr1	9563018	9564018	.	17	.	1.73155	-1	-1
chr1	9611193	9612193	.	23	.	2.37243	-1	-1
chr1	9689930	9690930	.	17	.	1.75566	-1	-1
chr1	9692845	9693845	.	25	.	2.58525	-1	-1
chr1	9762529	9763529	.	75	.	7.51643	-1	-1
chr1	9979773	9980773	.	13	.	1.39641	-1	-1
chr1	9997025	9998025	.	54	.	5.44742	-1	-1
chr1	10029264	10030264	.	61	.	6.1083	-1	-1
chr1	10079316	10080316	.	104	.	10.435	-1	-1
chr1	10387631	10388631	.	11	.	1.10889	-1	-1
chr1	10749348	10750348	.	10	.	1.05656	-1	-1
chr1	10825440	10826440	.	20	.	2.0214	-1	-1
chr1	11054941	11055941	.	16	.	1.65333	-1	-1
chr1	11129683	11130683	.	16	.	1.62922	-1	-1
chr1	11555103	11556103	.	13	.	1.38171	-1	-1
chr1	11647451	11648451	.	40	.	4.0616	-1	-1
chr1	12634368	12635368	.	15	.	1.5822	-1	-1
chr1	12826585	12827585	.	18	.	1.88853	-1	-1
chr1	12853854	12854854	.	23	.	2.32243	-1	-1
chr1	12925578	12926578	.	12	.	1.21413	-1	-1
chr1	12979948	12980948	.	19	.	1.96496	-1	-1
chr1	13039926	13040926	.	47	.	4.72129	-1	-1
chr1	13041773	13042773	.	29	.	2.96861	-1	-1
chr1	13124076	13125076	.	39	.	3.91933	-1	-1
chr1	13140852	13141852	.	26	.	2.60584	-1	-1
chr1	13490260	13491260	.	79	.	7.98974	-1	-1
chr1	13521287	13522287	.	99	.	9.9153	-1	-1
chr1	13579608	13580608	.	111	.	11.1818	-1	-1
chr1	13687149	13688149	.	14	.	1.49106	-1	-1
chr1	13689406	13690406	.	28	.	2.81044	-1	-1
chr1	13696101	13697101	.	38	.	3.88052	-1	-1
chr1	13774158	13775158	.	34	.	3.41662	-1	-1
chr1	13778983	13779983	.	100	.	10.0099	-1	-1
